index,N,P,K,temperature,humidity,ph,rainfall,label
2541,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2542,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2543,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2544,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2545,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2546,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2547,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2548,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2549,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2550,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2551,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2552,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2553,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2554,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2555,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2556,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2557,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2558,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2559,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2560,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2561,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2562,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2563,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2564,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2565,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2566,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2567,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2568,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2569,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2570,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2571,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2572,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2573,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2574,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2575,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2576,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2577,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2578,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2579,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2580,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2581,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2582,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2583,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2584,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2585,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2586,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2587,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2588,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2589,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2590,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2591,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2592,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2593,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2594,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2595,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2596,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2597,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2598,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2599,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2600,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2601,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2602,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2603,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2604,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2605,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2606,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2607,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2608,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2609,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2610,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2611,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2612,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2613,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2614,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2615,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2616,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2617,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2618,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2619,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2620,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2621,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2622,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2623,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2624,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2625,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2626,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2627,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2628,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2629,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2630,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2631,75.0,40.0,60.0,15.0,60.0,6.0,600.0,blackberry
2632,58.0,73.0,16.0,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
2633,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2634,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2635,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2636,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2637,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2638,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2639,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2640,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2641,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2642,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2643,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2644,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2645,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2646,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2647,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2648,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2649,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2650,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2651,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2652,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2653,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2654,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2655,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2656,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2657,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2658,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2659,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2660,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2661,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2662,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2663,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2664,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2665,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2666,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2667,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2668,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2669,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2670,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2671,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2672,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2673,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2674,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2675,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2676,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2677,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2678,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2679,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2680,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2681,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2682,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2683,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2684,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2685,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2686,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2687,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2688,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2689,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2690,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2691,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2692,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2693,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2694,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2695,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2696,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2697,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2698,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2699,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2700,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2701,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2702,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2703,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2704,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2705,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2706,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2707,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2708,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2709,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2710,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2711,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2712,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2713,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2714,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2715,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2716,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2717,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2718,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2719,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2720,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2721,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2722,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2723,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2724,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2725,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2726,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2727,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2728,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2729,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2730,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2731,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2732,70.0,50.0,60.0,15.0,60.0,5.5,600.0,blueberry
2733,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2734,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2735,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2736,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2737,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2738,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2739,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2740,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2741,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2742,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2743,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2744,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2745,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2746,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2747,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2748,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2749,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2750,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2751,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2752,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2753,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2754,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2755,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2756,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2757,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2758,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2759,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2760,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2761,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2762,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2763,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2764,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2765,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2766,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2767,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2768,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2769,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2770,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2771,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2772,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2773,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2774,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2775,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2776,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2777,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2778,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2779,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2780,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2781,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2782,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2783,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2784,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2785,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2786,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2787,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2788,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2789,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2790,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2791,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2792,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2793,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2794,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2795,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2796,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2797,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2798,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2799,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2800,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2801,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2802,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2803,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2804,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2805,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2806,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2807,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2808,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2809,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2810,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2811,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2812,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2813,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2814,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2815,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2816,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2817,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2818,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2819,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2820,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2821,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2822,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2823,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2824,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2825,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2826,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2827,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2828,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2829,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2830,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2831,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2832,95.0,55.0,70.0,15.0,70.0,6.5,750.0,broccoli
2833,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2834,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2835,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2836,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2837,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2838,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2839,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2840,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2841,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2842,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2843,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2844,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2845,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2846,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2847,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2848,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2849,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2850,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2851,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2852,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2853,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2854,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2855,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2856,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2857,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2858,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2859,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2860,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2861,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2862,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2863,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2864,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2865,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2866,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2867,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2868,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2869,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2870,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2871,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2872,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2873,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2874,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2875,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2876,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2877,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2878,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2879,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2880,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2881,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2882,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2883,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2884,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2885,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2886,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2887,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2888,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2889,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2890,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2891,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2892,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2893,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2894,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2895,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2896,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2897,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2898,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2899,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2900,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2901,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2902,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2903,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2904,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2905,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2906,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2907,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2908,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2909,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2910,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2911,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2912,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2913,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2914,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2915,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2916,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2917,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2918,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2919,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2920,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2921,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2922,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2923,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2924,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2925,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2926,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2927,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2928,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2929,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
2930,85.0,40.0,50.0,20.0,70.0,6.0,500.0,carrot
